session,method,gender,emotion,n_annotators,agreement,path,audio_path,utterance_id,oracle_transcript,asr_transcript,utterance_confidence,word_confidences,transcription_success
2,impro,M,fru,4,3,Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_F016.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_F016.wav,Ses02M_impro08_F016,'Cause I-I just don't know how someone could have gotten my charge information,because I just don't know how someone could have gotten my charge information.,0.8763810785917135,"[{'word': 'because', 'start': 0.0, 'end': 0.22, 'probability': 0.2327437400817871}, {'word': 'I', 'start': 0.22, 'end': 0.54, 'probability': 0.9062074422836304}, {'word': 'just', 'start': 0.54, 'end': 0.92, 'probability': 0.6803063154220581}, {'word': ""don't"", 'start': 0.92, 'end': 1.12, 'probability': 0.940453439950943}, {'word': 'know', 'start': 1.12, 'end': 1.28, 'probability': 0.9823331236839294}, {'word': 'how', 'start': 1.28, 'end': 1.46, 'probability': 0.9948354959487915}, {'word': 'someone', 'start': 1.46, 'end': 1.98, 'probability': 0.9880637526512146}, {'word': 'could', 'start': 1.98, 'end': 2.24, 'probability': 0.991650402545929}, {'word': 'have', 'start': 2.24, 'end': 2.4, 'probability': 0.737659752368927}, {'word': 'gotten', 'start': 2.4, 'end': 2.64, 'probability': 0.9948433637619019}, {'word': 'my', 'start': 2.64, 'end': 2.8, 'probability': 0.989303469657898}, {'word': 'charge', 'start': 2.8, 'end': 3.18, 'probability': 0.9580706357955933}, {'word': 'information.', 'start': 3.18, 'end': 3.76, 'probability': 0.9964830875396729}]",True
2,impro,M,fru,3,2,Session2/sentences/wav/Ses02M_impro01/Ses02M_impro01_M017.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro01/Ses02M_impro01_M017.wav,Ses02M_impro01_M017,That doesn't make any sense. Why?,That doesn't make any sense why.,0.7731760740280151,"[{'word': 'That', 'start': 0.0, 'end': 0.3, 'probability': 0.44116511940956116}, {'word': ""doesn't"", 'start': 0.3, 'end': 0.88, 'probability': 0.9657674729824066}, {'word': 'make', 'start': 0.88, 'end': 1.06, 'probability': 0.9966827034950256}, {'word': 'any', 'start': 1.06, 'end': 1.34, 'probability': 0.9739965796470642}, {'word': 'sense', 'start': 1.34, 'end': 1.78, 'probability': 0.9885989427566528}, {'word': 'why.', 'start': 1.78, 'end': 2.38, 'probability': 0.27284562587738037}]",True
1,impro,M,ang,4,4,Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_M005.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_M005.wav,Ses01M_impro05_M005,"Listen, shut your smug mouth, okay?  I don't need that.","Listen, shut your smug mouth, okay, don't need that.",0.8402397814724181,"[{'word': 'Listen,', 'start': 0.2999999999999997, 'end': 0.58, 'probability': 0.4925345480442047}, {'word': 'shut', 'start': 0.66, 'end': 0.78, 'probability': 0.5187689661979675}, {'word': 'your', 'start': 0.78, 'end': 0.92, 'probability': 0.994090735912323}, {'word': 'smug', 'start': 0.92, 'end': 1.42, 'probability': 0.91970095038414}, {'word': 'mouth,', 'start': 1.42, 'end': 1.74, 'probability': 0.9941918253898621}, {'word': 'okay,', 'start': 1.94, 'end': 2.08, 'probability': 0.9193130135536194}, {'word': ""don't"", 'start': 2.18, 'end': 2.3, 'probability': 0.745920404791832}, {'word': 'need', 'start': 2.3, 'end': 2.42, 'probability': 0.996109664440155}, {'word': 'that.', 'start': 2.42, 'end': 2.66, 'probability': 0.9815279245376587}]",True
1,impro,M,hap,4,2,Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F021.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F021.wav,Ses01M_impro07_F021,"do they have a--is it a co-ed softball team?  I mean... Really? You know, I didn't even know that they have that.","Do they have, is it a co-ed? Thoughtful team? I mean they have really, you know, I don't even know what they have that.",0.808545993566513,"[{'word': 'Do', 'start': 0.0, 'end': 0.28, 'probability': 0.5047290325164795}, {'word': 'they', 'start': 0.28, 'end': 0.38, 'probability': 0.9876495003700256}, {'word': 'have,', 'start': 0.38, 'end': 0.54, 'probability': 0.9332862496376038}, {'word': 'is', 'start': 0.62, 'end': 0.92, 'probability': 0.981545627117157}, {'word': 'it', 'start': 0.92, 'end': 1.1, 'probability': 0.956275224685669}, {'word': 'a', 'start': 1.1, 'end': 1.22, 'probability': 0.9560193419456482}, {'word': 'co', 'start': 1.22, 'end': 1.46, 'probability': 0.6110086441040039}, {'word': '-ed?', 'start': 1.46, 'end': 1.72, 'probability': 0.7787640988826752}, {'word': 'Thoughtful', 'start': 1.98, 'end': 2.32, 'probability': 0.6505288183689117}, {'word': 'team?', 'start': 2.32, 'end': 2.54, 'probability': 0.7290847897529602}, {'word': 'I', 'start': 2.72, 'end': 2.78, 'probability': 0.9480196833610535}, {'word': 'mean', 'start': 2.78, 'end': 2.9, 'probability': 0.9846270680427551}, {'word': 'they', 'start': 2.9, 'end': 3.12, 'probability': 0.45290839672088623}, {'word': 'have', 'start': 3.12, 'end': 3.3, 'probability': 0.8309962749481201}, {'word': 'really,', 'start': 3.3, 'end': 4.32, 'probability': 0.5240264534950256}, {'word': 'you', 'start': 5.12, 'end': 5.26, 'probability': 0.8848453164100647}, {'word': 'know,', 'start': 5.26, 'end': 5.34, 'probability': 0.9958162903785706}, {'word': 'I', 'start': 5.44, 'end': 5.52, 'probability': 0.9759498238563538}, {'word': ""don't"", 'start': 5.52, 'end': 5.64, 'probability': 0.8117145597934723}, {'word': 'even', 'start': 5.64, 'end': 5.76, 'probability': 0.9830139875411987}, {'word': 'know', 'start': 5.76, 'end': 5.94, 'probability': 0.9951156377792358}, {'word': 'what', 'start': 5.94, 'end': 6.06, 'probability': 0.4424935579299927}, {'word': 'they', 'start': 6.06, 'end': 6.22, 'probability': 0.9646773934364319}, {'word': 'have', 'start': 6.22, 'end': 6.44, 'probability': 0.7927545309066772}, {'word': 'that.', 'start': 6.44, 'end': 6.68, 'probability': 0.5377995371818542}]",True
3,script,M,hap,3,2,Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F019.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F019.wav,Ses03M_script01_3_F019,I'll never forgive you for that.,I'll never forgive you for that.,0.9310367107391356,"[{'word': ""I'll"", 'start': 0.0, 'end': 0.74, 'probability': 0.656891942024231}, {'word': 'never', 'start': 0.74, 'end': 0.94, 'probability': 0.991300642490387}, {'word': 'forgive', 'start': 0.94, 'end': 1.28, 'probability': 0.9774815440177917}, {'word': 'you', 'start': 1.28, 'end': 1.48, 'probability': 0.9856627583503723}, {'word': 'for', 'start': 1.48, 'end': 1.62, 'probability': 0.9790715575218201}, {'word': 'that.', 'start': 1.62, 'end': 1.84, 'probability': 0.9958118200302124}]",True
2,impro,F,fru,4,4,Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_F015.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_F015.wav,Ses02F_impro01_F015,"Um, I have kids.  I have to take them places on the weekends.  I don't have time to come back here.  Please.  I really need you to help me.",I'm here. I have kids. I have to take them places on the weekends. I don't have time to come back here. Please I really need you to help me,0.9177368015050889,"[{'word': ""I'm"", 'start': 0.0, 'end': 0.34, 'probability': 0.6419261693954468}, {'word': 'here.', 'start': 0.34, 'end': 0.54, 'probability': 0.4369872808456421}, {'word': 'I', 'start': 0.92, 'end': 1.02, 'probability': 0.9437815546989441}, {'word': 'have', 'start': 1.02, 'end': 1.24, 'probability': 0.9899564981460571}, {'word': 'kids.', 'start': 1.24, 'end': 1.58, 'probability': 0.9974737763404846}, {'word': 'I', 'start': 1.8, 'end': 1.88, 'probability': 0.9972000122070312}, {'word': 'have', 'start': 1.88, 'end': 2.1, 'probability': 0.9956825971603394}, {'word': 'to', 'start': 2.1, 'end': 2.34, 'probability': 0.9977526068687439}, {'word': 'take', 'start': 2.34, 'end': 2.62, 'probability': 0.9963511228561401}, {'word': 'them', 'start': 2.62, 'end': 2.88, 'probability': 0.9959405660629272}, {'word': 'places', 'start': 2.88, 'end': 3.24, 'probability': 0.933840274810791}, {'word': 'on', 'start': 3.24, 'end': 3.48, 'probability': 0.5546695590019226}, {'word': 'the', 'start': 3.48, 'end': 3.54, 'probability': 0.9904999136924744}, {'word': 'weekends.', 'start': 3.54, 'end': 3.8, 'probability': 0.8435453176498413}, {'word': 'I', 'start': 3.8, 'end': 3.98, 'probability': 0.9972871541976929}, {'word': ""don't"", 'start': 3.98, 'end': 4.1, 'probability': 0.9985018670558929}, {'word': 'have', 'start': 4.1, 'end': 4.24, 'probability': 0.9990315437316895}, {'word': 'time', 'start': 4.24, 'end': 4.54, 'probability': 0.9980942606925964}, {'word': 'to', 'start': 4.54, 'end': 4.68, 'probability': 0.998681366443634}, {'word': 'come', 'start': 4.68, 'end': 4.84, 'probability': 0.998457670211792}, {'word': 'back', 'start': 4.84, 'end': 5.12, 'probability': 0.9994311928749084}, {'word': 'here.', 'start': 5.12, 'end': 5.46, 'probability': 0.9918621778488159}, {'word': 'Please', 'start': 5.58, 'end': 5.9, 'probability': 0.9807470440864563}, {'word': 'I', 'start': 5.9, 'end': 6.22, 'probability': 0.27284204959869385}, {'word': 'really', 'start': 6.22, 'end': 6.6, 'probability': 0.9957028031349182}, {'word': 'need', 'start': 6.6, 'end': 6.88, 'probability': 0.998796820640564}, {'word': 'you', 'start': 6.88, 'end': 7.06, 'probability': 0.9985505938529968}, {'word': 'to', 'start': 7.06, 'end': 7.18, 'probability': 0.9958533048629761}, {'word': 'help', 'start': 7.18, 'end': 7.44, 'probability': 0.9988125562667847}, {'word': 'me', 'start': 7.44, 'end': 7.74, 'probability': 0.9938443899154663}]",True
2,script,F,hap,3,2,Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F009.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F009.wav,Ses02F_script03_1_F009,It's true.  The whole business is a very poor joke.,"It's true, the whole business is a very poor joke.",0.9466519176959992,"[{'word': ""It's"", 'start': 0.0, 'end': 0.48, 'probability': 0.774482786655426}, {'word': 'true,', 'start': 0.48, 'end': 0.7, 'probability': 0.9922919869422913}, {'word': 'the', 'start': 0.84, 'end': 0.94, 'probability': 0.9671127200126648}, {'word': 'whole', 'start': 0.94, 'end': 1.04, 'probability': 0.9867554903030396}, {'word': 'business', 'start': 1.04, 'end': 1.52, 'probability': 0.994122326374054}, {'word': 'is', 'start': 1.52, 'end': 1.82, 'probability': 0.9877479076385498}, {'word': 'a', 'start': 1.82, 'end': 1.96, 'probability': 0.7891855835914612}, {'word': 'very', 'start': 1.96, 'end': 2.16, 'probability': 0.9828634858131409}, {'word': 'poor', 'start': 2.16, 'end': 2.6, 'probability': 0.9952895641326904}, {'word': 'joke.', 'start': 2.6, 'end': 3.06, 'probability': 0.9966673254966736}]",True
1,script,F,neu,3,2,Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F015.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F015.wav,Ses01F_script01_3_F015,I almost got married two years ago.,I almost got married two years ago.,0.9596370032855442,"[{'word': 'I', 'start': 0.0, 'end': 0.88, 'probability': 0.8385778665542603}, {'word': 'almost', 'start': 0.88, 'end': 1.08, 'probability': 0.9968132376670837}, {'word': 'got', 'start': 1.08, 'end': 1.24, 'probability': 0.9960700273513794}, {'word': 'married', 'start': 1.24, 'end': 1.42, 'probability': 0.9980995059013367}, {'word': 'two', 'start': 1.42, 'end': 1.82, 'probability': 0.8901517987251282}, {'word': 'years', 'start': 1.82, 'end': 2.04, 'probability': 0.9985472559928894}, {'word': 'ago.', 'start': 2.04, 'end': 2.32, 'probability': 0.9991993308067322}]",True
1,script,F,neu,3,2,Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_F008.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_F008.wav,Ses01F_script02_1_F008,Yeah.,Yeah,0.6127513647079468,"[{'word': 'Yeah', 'start': 0.0, 'end': 0.58, 'probability': 0.6127513647079468}]",True
4,impro,M,fru,3,2,Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M043.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M043.wav,Ses04M_impro05_M043,I don't -- I'm not- I'm not convinced.,"I don't, I'm not, I'm not convinced.",0.8675720265933445,"[{'word': 'I', 'start': 0.0, 'end': 0.5, 'probability': 0.45649996399879456}, {'word': ""don't,"", 'start': 0.5, 'end': 0.9, 'probability': 0.768349289894104}, {'word': ""I'm"", 'start': 0.9, 'end': 1.08, 'probability': 0.9840011894702911}, {'word': 'not,', 'start': 1.08, 'end': 1.18, 'probability': 0.9176874756813049}, {'word': ""I'm"", 'start': 1.18, 'end': 1.46, 'probability': 0.9962010383605957}, {'word': 'not', 'start': 1.46, 'end': 1.56, 'probability': 0.996788740158081}, {'word': 'convinced.', 'start': 1.56, 'end': 1.86, 'probability': 0.9534764885902405}]",True
1,script,F,ang,3,3,Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M036.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M036.wav,Ses01F_script03_2_M036,Oh.  That's very amusing indeed.,"You can sit next to bowling. Oh, it's very amusing indeed.",0.5679755813696168,"[{'word': 'You', 'start': 0.0, 'end': 0.28, 'probability': 0.08951037377119064}, {'word': 'can', 'start': 0.28, 'end': 0.46, 'probability': 0.18593107163906097}, {'word': 'sit', 'start': 0.46, 'end': 0.82, 'probability': 0.259914755821228}, {'word': 'next', 'start': 0.82, 'end': 1.22, 'probability': 0.25743547081947327}, {'word': 'to', 'start': 1.22, 'end': 1.32, 'probability': 0.9378722310066223}, {'word': 'bowling.', 'start': 1.32, 'end': 1.84, 'probability': 0.25277820229530334}, {'word': 'Oh,', 'start': 1.92, 'end': 2.12, 'probability': 0.5153149366378784}, {'word': ""it's"", 'start': 2.26, 'end': 2.48, 'probability': 0.8000297248363495}, {'word': 'very', 'start': 2.48, 'end': 2.78, 'probability': 0.9957929849624634}, {'word': 'amusing', 'start': 2.78, 'end': 3.16, 'probability': 0.9956164360046387}, {'word': 'indeed.', 'start': 3.16, 'end': 3.56, 'probability': 0.9575352072715759}]",True
4,script,M,ang,3,3,Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M055.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M055.wav,Ses04M_script03_2_M055,little vampire And I hope to God I never set eyes on you as long as I live.,vampire and I hope to God I never said eyes on you as long as I live,0.8639561533927917,"[{'word': 'vampire', 'start': 0.0, 'end': 0.68, 'probability': 0.5570408701896667}, {'word': 'and', 'start': 0.68, 'end': 1.5, 'probability': 0.7234990000724792}, {'word': 'I', 'start': 1.5, 'end': 1.62, 'probability': 0.7668704986572266}, {'word': 'hope', 'start': 1.62, 'end': 1.78, 'probability': 0.9906046986579895}, {'word': 'to', 'start': 1.78, 'end': 1.96, 'probability': 0.979574978351593}, {'word': 'God', 'start': 1.96, 'end': 2.24, 'probability': 0.6648077368736267}, {'word': 'I', 'start': 2.24, 'end': 2.44, 'probability': 0.8036817312240601}, {'word': 'never', 'start': 2.44, 'end': 2.68, 'probability': 0.9806713461875916}, {'word': 'said', 'start': 2.68, 'end': 2.9, 'probability': 0.6697636246681213}, {'word': 'eyes', 'start': 2.9, 'end': 3.2, 'probability': 0.9058631658554077}, {'word': 'on', 'start': 3.2, 'end': 3.36, 'probability': 0.8224532008171082}, {'word': 'you', 'start': 3.36, 'end': 3.5, 'probability': 0.9025174379348755}, {'word': 'as', 'start': 3.5, 'end': 3.66, 'probability': 0.9665927290916443}, {'word': 'long', 'start': 3.66, 'end': 3.76, 'probability': 0.9984351992607117}, {'word': 'as', 'start': 3.76, 'end': 3.98, 'probability': 0.9795486927032471}, {'word': 'I', 'start': 3.98, 'end': 4.08, 'probability': 0.9858289957046509}, {'word': 'live', 'start': 4.08, 'end': 4.34, 'probability': 0.9895007014274597}]",True
1,script,M,neu,3,2,Session1/sentences/wav/Ses01M_script02_2/Ses01M_script02_2_M021.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script02_2/Ses01M_script02_2_M021.wav,Ses01M_script02_2_M021,So I'm putting the animals out we're getting the car to the garage and--,"So I'm putting the animals out, we're getting the car of the garage and",0.8855911514588765,"[{'word': 'So', 'start': 0.0, 'end': 0.66, 'probability': 0.6596812605857849}, {'word': ""I'm"", 'start': 0.66, 'end': 0.9, 'probability': 0.858614444732666}, {'word': 'putting', 'start': 0.9, 'end': 1.2, 'probability': 0.9917873740196228}, {'word': 'the', 'start': 1.2, 'end': 1.42, 'probability': 0.9896721839904785}, {'word': 'animals', 'start': 1.42, 'end': 1.7, 'probability': 0.9594075679779053}, {'word': 'out,', 'start': 1.7, 'end': 2.06, 'probability': 0.9946809411048889}, {'word': ""we're"", 'start': 2.06, 'end': 2.22, 'probability': 0.9355362951755524}, {'word': 'getting', 'start': 2.22, 'end': 2.34, 'probability': 0.9887469410896301}, {'word': 'the', 'start': 2.34, 'end': 2.52, 'probability': 0.9788610339164734}, {'word': 'car', 'start': 2.52, 'end': 2.76, 'probability': 0.9757450222969055}, {'word': 'of', 'start': 2.76, 'end': 2.92, 'probability': 0.46791499853134155}, {'word': 'the', 'start': 2.92, 'end': 3.02, 'probability': 0.9952054023742676}, {'word': 'garage', 'start': 3.02, 'end': 3.34, 'probability': 0.9916014075279236}, {'word': 'and', 'start': 3.34, 'end': 3.88, 'probability': 0.6108212471008301}]",True
2,script,F,ang,3,3,Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M046.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M046.wav,Ses02F_script03_2_M046,I wouldn't marry you if you came in crawling on your knees,I wouldn't marry you again if you came to me crawling on your knees.,0.8940617761441639,"[{'word': 'I', 'start': 0.0, 'end': 0.08, 'probability': 0.7249200344085693}, {'word': ""wouldn't"", 'start': 0.08, 'end': 0.26, 'probability': 0.958394318819046}, {'word': 'marry', 'start': 0.26, 'end': 0.46, 'probability': 0.9411550164222717}, {'word': 'you', 'start': 0.46, 'end': 0.68, 'probability': 0.9583025574684143}, {'word': 'again', 'start': 0.68, 'end': 0.86, 'probability': 0.7591079473495483}, {'word': 'if', 'start': 0.86, 'end': 1.0, 'probability': 0.9282382726669312}, {'word': 'you', 'start': 1.0, 'end': 1.12, 'probability': 0.9952104687690735}, {'word': 'came', 'start': 1.12, 'end': 1.3, 'probability': 0.990828275680542}, {'word': 'to', 'start': 1.3, 'end': 1.42, 'probability': 0.9868072867393494}, {'word': 'me', 'start': 1.42, 'end': 1.52, 'probability': 0.7325681447982788}, {'word': 'crawling', 'start': 1.52, 'end': 1.86, 'probability': 0.9685081243515015}, {'word': 'on', 'start': 1.86, 'end': 2.18, 'probability': 0.9944987893104553}, {'word': 'your', 'start': 2.18, 'end': 2.38, 'probability': 0.9948531985282898}, {'word': 'knees.', 'start': 2.38, 'end': 2.66, 'probability': 0.5834724307060242}]",True
1,impro,M,neu,4,3,Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F019.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F019.wav,Ses01M_impro05_F019,I'm really sorry to tell you this but...,I'm really sorry to tell you this but,0.8903098329901695,"[{'word': ""I'm"", 'start': 0.9400000000000002, 'end': 1.3, 'probability': 0.9174207448959351}, {'word': 'really', 'start': 1.3, 'end': 1.46, 'probability': 0.9943314790725708}, {'word': 'sorry', 'start': 1.46, 'end': 1.68, 'probability': 0.6711539030075073}, {'word': 'to', 'start': 1.68, 'end': 1.8, 'probability': 0.9928996562957764}, {'word': 'tell', 'start': 1.8, 'end': 2.0, 'probability': 0.9978445768356323}, {'word': 'you', 'start': 2.0, 'end': 2.14, 'probability': 0.9980546236038208}, {'word': 'this', 'start': 2.14, 'end': 2.3, 'probability': 0.9898443222045898}, {'word': 'but', 'start': 2.3, 'end': 2.52, 'probability': 0.5609293580055237}]",True
